Time,Root,Expiry,Type,Strike,Qty,Price,Notional,Bid,Ask,Side,Volatility,Change,Delta,Open Interest,Exchange,Condition,Execution,Description,Hedge Price
09:30:10.5530000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,39.5,-0.0568,-0.5256,3802,BATS,AutoExecution,,,221.61
09:30:10.5530000,TSLA,25-Oct-24,P,215,1,6.50,650,6.40,6.50,Ask,61.7,-0.0024,-0.3659,4088,ISE_GEMINI,AutoExecution,,,221.61
09:30:10.5560000,TSLA,18-Oct-24,C,222.5,1,3.57,357,3.50,3.60,Mid,40.7,-0.0309,0.4771,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.5560000,TSLA,18-Oct-24,P,220,1,3.07,307,3.00,3.05,Above,39.9,-0.0332,-0.422,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.5590000,TSLA,18-Oct-24,C,222.5,1,3.55,355,3.55,3.65,Bid,40.5,-0.0358,0.4769,10097,NASDAQ,AutoExecution,,,221.61
09:30:10.5590000,TSLA,18-Oct-24,C,222.5,1,3.55,355,3.55,3.65,Bid,40.5,-0.0358,0.4769,10097,NASDAQ,AutoExecution,,,221.61
09:30:10.5590000,TSLA,18-Oct-24,P,220,3,3.05,915,3.00,3.05,Ask,39.7,-0.0382,-0.4217,17494,EDGX,AutoExecution,,,221.61
09:30:10.5600000,TSLA,18-Oct-24,C,222.5,1,3.64,364,3.50,3.65,Mid,41.5,-0.0135,0.4779,10097,BOX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.5600000,TSLA,18-Oct-24,P,220,1,3.00,300,3.00,3.05,Bid,39.2,-0.051,-0.4209,17494,BOX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.5630000,TSLA,18-Oct-24,C,227.5,1,1.80,180,1.79,1.80,Ask,41.5,-0.0313,0.2912,9522,MERCURY,AutoExecution,,,221.61
09:30:10.5630000,TSLA,25-Oct-24,P,222.5,2,10.05,2010,9.95,10.05,Ask,61.8,0.0043,-0.4888,2029,MEMX,AutoExecution,,,221.61
09:30:10.5810000,TSLA,01-Nov-24,C,205,1,21.65,2165,21.60,21.85,Mid,57.4,0.0016,0.7533,384,CBOE,AutoExecution,,,221.61
09:30:10.6150000,TSLA,25-Oct-24,C,300,1,0.11,11,0.09,0.12,Mid,73.0,-0.0016,0.0113,23703,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.6150000,TSLA,25-Oct-24,P,185,1,0.56,56,0.53,0.57,Mid,65.0,0.0089,-0.0497,4158,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.61
09:30:10.7400000,TSLA,18-Oct-24,C,222.5,5,3.50,1750,3.50,3.60,Bid,40.0,-0.048,0.4764,10097,NASDAQ,AutoExecution,,,221.61
09:30:10.7400000,TSLA,18-Oct-24,C,222.5,18,3.50,6300,3.50,3.60,Bid,40.0,-0.048,0.4764,10097,EMERALD,AutoExecution,,,221.61
09:30:10.7400000,TSLA,18-Oct-24,C,222.5,2,3.50,700,3.50,3.60,Bid,40.0,-0.048,0.4764,10097,EMERALD,AutoExecution,,,221.61
09:30:10.7420000,TSLA,18-Oct-24,C,227.5,1,1.76,176,1.76,1.80,Bid,41.0,-0.0418,0.2888,9522,BATS,AutoExecution,,,221.61
09:30:10.7460000,TSLA,18-Oct-24,C,220,2,4.75,950,4.75,4.85,Bid,39.7,-0.0509,0.5794,25782,ARCA,AutoExecution,,,221.61
09:30:10.7460000,TSLA,18-Oct-24,C,220,3,4.75,1425,4.75,4.85,Bid,39.7,-0.0509,0.5794,25782,ARCA,AutoExecution,,,221.61
09:30:10.7750000,TSLA,20-Dec-24,C,250,1,9.90,990,9.90,10.00,Bid,50.5,-0.0072,0.342,13265,BATS,AutoExecution,,,221.49
09:30:10.8210000,TSLA,25-Oct-24,C,225,5,8.35,4175,8.35,8.40,Bid,61.9,0.0003,0.4704,3396,MERCURY,AutoExecution,,,221.48
09:30:10.8510000,TSLA,18-Oct-24,P,220,4,3.15,1260,3.10,3.15,Ask,40.2,-0.0268,-0.4277,17494,NASDAQ_OMX_BX,AutoExecution,,,221.48
09:30:10.8510000,TSLA,18-Oct-24,P,222.5,1,4.40,440,4.30,4.40,Ask,40.3,-0.0372,-0.53,3802,ISE_GEMINI,AutoExecution,,,221.48
09:30:10.8510000,TSLA,18-Oct-24,C,220,2,4.70,940,4.65,4.75,Mid,39.9,-0.0446,0.5737,25782,NASDAQ,AutoExecution,,,221.48
09:30:10.8510000,TSLA,18-Oct-24,C,220,1,4.70,470,4.70,4.75,Bid,39.9,-0.0446,0.5737,25782,BATS,AutoExecution,,,221.48
09:30:10.8520000,TSLA,18-Oct-24,P,222.5,4,4.40,1760,4.30,4.40,Ask,39.8,-0.0495,-0.5343,3802,BATS,AutoExecution,,,221.39
09:30:10.8520000,TSLA,18-Oct-24,P,220,4,3.15,1260,3.05,3.15,Ask,39.8,-0.0365,-0.4308,17494,BATS,AutoExecution,,,221.39
09:30:10.8520000,TSLA,20-Jun-25,C,220,1,41.35,4135,41.35,41.75,Bid,53.1,-0.0018,0.617,4724,PEARL,AutoExecution,,,221.39
09:30:10.8600000,TSLA,25-Oct-24,C,195,8,28.05,22440,28.05,28.60,Bid,62.5,0.0042,0.886,181,BOX,AutoExecution,,,221.32
09:30:10.8600000,TSLA,17-Jan-25,C,220,2,24.85,4970,24.85,25.00,Bid,51.7,0,0.5788,13563,BOX,AutoExecution,,,221.32
09:30:10.8640000,TSLA,01-Nov-24,C,205,1,21.40,2140,21.40,21.75,Bid,57.2,-0.0025,0.7506,384,MERCURY,AutoExecution,,,221.32
09:30:10.8650000,TSLA,01-Nov-24,P,200,1,3.30,330,3.20,3.30,Ask,57.0,-0.0122,-0.1939,3301,BATS,AutoExecution,,,221.32
09:30:10.8680000,TSLA,18-Oct-24,C,267.5,1,0.04,4,0.04,0.05,Bid,70.6,-0.0183,0.0071,2655,MEMX,AutoExecution,,,221.32
09:30:10.8740000,TSLA,18-Oct-24,C,227.5,2,1.70,340,1.70,1.75,Bid,41.4,-0.0323,0.2801,9522,CBOE,AutoExecution,,,221.32
09:30:10.9520000,TSLA,18-Oct-24,P,232.5,1,11.95,1195,11.45,11.95,Ask,42.9,-0.0549,-0.8506,1960,MERCURY,AutoExecution,,,221.29
09:30:10.9820000,TSLA,18-Oct-24,C,222.5,1,3.39,339,3.30,3.45,Mid,40.4,-0.0397,0.4637,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:10.9820000,TSLA,18-Oct-24,P,220,1,3.25,325,3.15,3.30,Mid,40.4,-0.0219,-0.4357,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:10.9870000,TSLA,18-Oct-24,C,227.5,3,1.68,504,1.67,1.71,Mid,41.3,-0.035,0.2786,9522,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.1550000,TSLA,18-Oct-24,C,220,1,4.70,470,4.55,4.70,Ask,41.1,-0.0171,0.5645,25782,NASDAQ_OMX_BX,AutoExecution,,,221.29
09:30:11.2230000,TSLA,18-Oct-24,C,222.5,3,3.40,1020,3.30,3.45,Mid,40.5,-0.0372,0.4639,10097,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.2780000,TSLA,18-Oct-24,C,220,1,4.64,464,4.55,4.70,Mid,40.4,-0.0321,0.5653,25782,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.2780000,TSLA,18-Oct-24,C,220,1,4.64,464,4.55,4.70,Mid,40.4,-0.0321,0.5653,25782,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.2780000,TSLA,18-Oct-24,C,220,1,4.64,464,4.55,4.70,Mid,40.4,-0.0321,0.5653,25782,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.2910000,TSLA,18-Oct-24,C,222.5,3,3.42,1026,3.30,3.45,Mid,40.7,-0.0322,0.4641,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.2910000,TSLA,18-Oct-24,C,222.5,3,3.42,1026,3.30,3.45,Mid,40.7,-0.0322,0.4641,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.29
09:30:11.4390000,TSLA,18-Oct-24,C,222.5,1,3.45,345,3.30,3.45,Ask,41.0,-0.0248,0.4645,10097,ISE_GEMINI,AutoExecution,,,221.29
09:30:11.5170000,TSLA,18-Oct-24,C,222.5,1,3.38,338,3.30,3.45,Mid,40.3,-0.0421,0.4636,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:11.5170000,TSLA,18-Oct-24,P,222.5,1,4.50,450,4.40,4.60,Mid,40.3,-0.0383,-0.5378,3802,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:11.6590000,TSLA,18-Oct-24,C,220,1,4.70,470,4.55,4.70,Ask,41.1,-0.0171,0.5645,25782,MIAX,IntermarketSweep,,,221.29
09:30:11.6990000,TSLA,18-Oct-24,C,217.5,1,6.25,625,6.05,6.25,Ask,42.0,0.0058,0.6594,11189,MERCURY,AutoExecution,,,221.29
09:30:11.7010000,TSLA,18-Oct-24,P,220,1,3.27,327,3.15,3.25,Above,40.6,-0.0168,-0.4359,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:11.7010000,TSLA,18-Oct-24,C,222.5,1,3.42,342,3.30,3.45,Mid,40.7,-0.0322,0.4641,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.29
09:30:11.7110000,TSLA,18-Oct-24,C,222.5,3,3.45,1035,3.30,3.45,Ask,41.0,-0.0248,0.4645,10097,MIAX,IntermarketSweep,,,221.29
09:30:11.7310000,TSLA,18-Oct-24,P,222.5,1,4.55,455,4.40,4.55,Ask,40.8,-0.0258,-0.5371,3802,ISE_GEMINI,AutoExecution,,,221.29
09:30:11.7310000,TSLA,18-Oct-24,P,222.5,1,4.55,455,4.40,4.55,Ask,40.8,-0.0258,-0.5371,3802,NASDAQ,AutoExecution,,,221.29
09:30:11.7310000,TSLA,18-Oct-24,P,222.5,15,4.55,6825,4.40,4.55,Ask,40.8,-0.0258,-0.5371,3802,PHLX,AutoExecution,,,221.29
09:30:11.7310000,TSLA,18-Oct-24,P,220,1,3.25,325,3.15,3.25,Ask,40.4,-0.0219,-0.4357,17494,NASDAQ,AutoExecution,,,221.29
09:30:11.7320000,TSLA,18-Oct-24,P,222.5,1,4.55,455,4.40,4.55,Ask,40.8,-0.0258,-0.5371,3802,NASDAQ_OMX_BX,AutoExecution,,,221.29
09:30:11.7340000,TSLA,18-Oct-24,P,220,1,3.30,330,3.25,3.30,Ask,39.9,-0.0345,-0.4447,17494,PHLX,AutoExecution,,,221.06
09:30:11.7360000,TSLA,18-Oct-24,P,222.5,15,4.55,6825,4.40,4.55,Ask,39.2,-0.0641,-0.5512,3802,MIAX,AutoExecution,,,221.01
09:30:11.7390000,TSLA,20-Dec-24,C,540,18,0.08,144,0.08,0.09,Bid,74.1,0.0037,0.0039,8306,PEARL,AutoExecution,,,221.01
09:30:11.7390000,TSLA,20-Dec-24,P,240,1,29.70,2970,29.40,29.70,Ask,50.2,-0.0016,-0.6006,2771,ISE_GEMINI,AutoExecution,,,221.00
09:30:11.7460000,TSLA,18-Oct-24,C,217.5,2,6.05,1210,6.05,6.10,Bid,41.3,-0.0094,0.6539,11189,C2,AutoExecution,,,221.08
09:30:11.7470000,TSLA,18-Oct-24,C,227.5,7,1.67,1169,1.67,1.68,Bid,42.0,-0.0193,0.2747,9522,PEARL,AutoExecution,,,221.08
09:30:11.7470000,TSLA,18-Oct-24,P,220,3,3.30,990,3.15,3.30,Ask,40.0,-0.0318,-0.4438,17494,BOX,AutoExecution,,,221.08
09:30:11.8030000,TSLA,25-Oct-24,C,220,1,10.65,1065,10.45,10.65,Ask,63.5,0.0167,0.5445,8043,MIAX,IntermarketSweep,,,221.07
09:30:11.8480000,TSLA,18-Oct-24,P,220,1,3.24,324,3.25,3.40,Below,39.3,-0.0481,-0.4436,17494,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.07
09:30:12.0540000,TSLA,18-Oct-24,P,197.5,1,0.14,14,0.13,0.15,Mid,55.2,0.018,-0.0265,3450,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.07
09:30:12.1020000,TSLA,18-Oct-24,C,222.5,1,3.29,329,3.20,3.35,Mid,40.4,-0.0393,0.4545,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.07
09:30:12.1020000,TSLA,18-Oct-24,P,220,1,3.35,335,3.25,3.40,Mid,40.4,-0.0207,-0.4449,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.07
09:30:12.1180000,TSLA,15-Nov-24,P,250,1,33.35,3335,32.95,33.35,Ask,54.1,-0.006,-0.7477,12174,PEARL,AutoExecution,,,221.07
09:30:12.1340000,TSLA,18-Oct-24,C,222.5,1,3.20,320,3.20,3.35,Bid,39.4,-0.0616,0.453,10097,MERCURY,AutoExecution,,,221.07
09:30:12.2000000,TSLA,18-Oct-24,P,220,1,3.35,335,3.25,3.40,Mid,40.4,-0.0207,-0.4449,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.07
09:30:12.2000000,TSLA,18-Oct-24,C,222.5,1,3.29,329,3.20,3.35,Mid,40.4,-0.0393,0.4545,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.07
09:30:12.2750000,TSLA,25-Oct-24,C,225,1,8.20,820,8.00,8.20,Ask,62.2,0.0047,0.464,3396,PHLX,IntermarketSweep,,,221.07
09:30:12.2750000,TSLA,25-Oct-24,C,225,5,8.20,4100,8.00,8.20,Ask,62.2,0.0047,0.464,3396,MIAX,IntermarketSweep,,,221.07
09:30:12.2870000,TSLA,18-Oct-24,C,220,1,4.60,460,4.40,4.60,Ask,41.4,-0.0096,0.5553,25782,CBOE,IntermarketSweep,,,221.07
09:30:12.2880000,TSLA,18-Oct-24,C,220,3,4.60,1380,4.40,4.60,Ask,41.4,-0.0096,0.5553,25782,MERCURY,IntermarketSweep,,,221.07
09:30:12.2880000,TSLA,18-Oct-24,C,220,1,4.60,460,4.40,4.60,Ask,41.4,-0.0096,0.5553,25782,PHLX,IntermarketSweep,,,221.07
09:30:12.4890000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.25,3.35,Mid,40.4,-0.0396,0.4555,10097,BATS,AutoExecution,,,221.09
09:30:12.5080000,TSLA,18-Oct-24,C,227.5,1,1.66,166,1.61,1.68,Mid,41.8,-0.0228,0.2742,9522,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:12.5120000,TSLA,18-Oct-24,C,222.5,1,3.35,335,3.25,3.30,Above,40.9,-0.0272,0.4563,10097,MIAX,IntermarketSweep,,,221.09
09:30:12.5120000,TSLA,18-Oct-24,C,222.5,1,3.35,335,3.25,3.30,Above,40.9,-0.0272,0.4563,10097,MIAX,IntermarketSweep,,,221.09
09:30:12.5670000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.25,3.30,Ask,40.4,-0.0396,0.4555,10097,ARCA,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.09
09:30:12.5670000,TSLA,18-Oct-24,P,222.5,1,4.60,460,4.55,4.70,Mid,40.2,-0.0407,-0.5462,3802,ARCA,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.09
09:30:12.6010000,TSLA,18-Oct-24,C,217.5,1,6.05,605,5.95,6.05,Ask,41.3,-0.0104,0.6542,11189,ISE_GEMINI,AutoExecution,,,221.09
09:30:12.6020000,TSLA,18-Oct-24,C,217.5,1,6.05,605,5.95,6.10,Mid,41.3,-0.0104,0.6542,11189,CBOE,AutoExecution,,,221.09
09:30:12.6400000,TSLA,15-Nov-24,C,285,1,1.43,143,1.38,1.43,Ask,57.1,-0.0045,0.086,5250,ISE_GEMINI,AutoExecution,,,221.09
09:30:12.7310000,TSLA,18-Oct-24,C,222.5,1,3.33,333,3.25,3.35,Mid,40.7,-0.0321,0.456,10097,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:12.7350000,TSLA,18-Oct-24,P,220,1,3.37,337,3.25,3.40,Mid,40.8,-0.0129,-0.4441,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:12.7350000,TSLA,18-Oct-24,C,222.5,1,3.34,334,3.25,3.35,Mid,40.8,-0.0297,0.4562,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:12.8520000,TSLA,18-Oct-24,C,227.5,1,1.62,162,1.62,1.68,Bid,41.4,-0.0342,0.2717,9522,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:12.9850000,TSLA,18-Oct-24,C,227.5,1,1.63,163,1.62,1.68,Mid,41.5,-0.0315,0.2722,9522,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.2610000,TSLA,29-Nov-24,C,220,1,17.67,1767,17.10,18.20,Mid,52.8,0.0045,0.5604,509,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.4090000,TSLA,18-Oct-24,P,222.5,1,4.62,462,4.55,4.65,Mid,40.4,-0.0357,-0.5459,3802,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.4090000,TSLA,18-Oct-24,P,205,1,0.33,33,0.32,0.34,Mid,46.8,-0.003,-0.0646,13263,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.5530000,TSLA,18-Oct-24,C,220,50,4.50,22500,4.50,4.60,Bid,40.2,-0.0383,0.5574,25782,EMERALD,AutoExecution,,,221.09
09:30:13.5790000,TSLA,08-Nov-24,C,225,3,11.80,3540,11.70,11.90,Mid,55.8,-0.0033,0.4922,539,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.5850000,TSLA,18-Oct-24,C,217.5,1,6.04,604,5.95,6.10,Mid,41.1,-0.0142,0.6549,11189,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:13.5860000,TSLA,18-Oct-24,P,207.5,2,0.47,94,0.46,0.49,Mid,45.1,-0.0014,-0.0907,6034,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.6410000,TSLA,18-Oct-24,C,220,1,4.54,454,4.45,4.60,Mid,40.6,-0.0283,0.557,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:13.8210000,TSLA,18-Oct-24,C,227.5,1,1.63,163,1.62,1.65,Mid,41.5,-0.0315,0.2722,9522,NASDAQ,AutoExecution,,,221.09
09:30:13.8210000,TSLA,18-Oct-24,C,227.5,10,1.63,1630,1.63,1.63,Other,41.5,-0.0315,0.2722,9522,EMERALD,AutoExecution,,,221.09
09:30:13.8780000,TSLA,18-Oct-24,C,227.5,1,1.65,165,1.62,1.65,Ask,41.7,-0.0258,0.2735,9522,MERCURY,AutoExecution,,,221.09
09:30:13.9020000,TSLA,08-Nov-24,C,230,1,9.76,976,9.65,9.90,Mid,56.0,-0.0098,0.4333,1140,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.9080000,TSLA,25-Oct-24,C,187.5,1,34.69,3469,34.15,35.15,Mid,65.6,0.03,0.9312,55,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.9080000,TSLA,25-Oct-24,C,190,1,32.40,3240,32.00,32.85,Mid,65.5,0.0243,0.9164,305,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.09
09:30:13.9830000,TSLA,18-Oct-24,C,222.5,1,3.35,335,3.20,3.35,Ask,40.9,-0.0272,0.4563,10097,EDGX,AutoExecution,,,221.09
09:30:13.9900000,TSLA,18-Oct-24,C,227.5,6,1.60,960,1.60,1.65,Bid,41.1,-0.041,0.2703,9522,NONE,AutoExecution,,,221.09
09:30:13.9960000,TSLA,18-Oct-24,C,222.5,1,3.35,335,3.20,3.35,Ask,40.9,-0.0272,0.4563,10097,ARCA,AutoExecution,,,221.09
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,12,5.90,7080,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,AMEX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,AMEX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,AMEX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,2,5.90,1180,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,AMEX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,1,5.91,591,5.90,6.05,Mid,39.8,-0.0458,0.6581,11189,BATS,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,14,5.90,8260,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,MEMX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,MEMX,AutoExecution,,,221.07
09:30:13.9970000,TSLA,18-Oct-24,C,217.5,5,5.90,2950,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,EDGX,AutoExecution,,,221.07
09:30:13.9980000,TSLA,18-Oct-24,C,255,34,0.07,238,0.07,0.09,Bid,59.6,-0.0599,0.0139,12171,BOX,AutoExecution,,,221.07
09:30:13.9980000,TSLA,18-Oct-24,C,217.5,18,5.90,10620,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,BOX,AutoExecution,,,221.07
09:30:13.9980000,TSLA,18-Oct-24,C,217.5,15,5.90,8850,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,BOX,AutoExecution,,,221.07
09:30:13.9980000,TSLA,18-Oct-24,C,217.5,1,5.90,590,5.90,6.05,Bid,39.7,-0.0486,0.6585,11189,BOX,AutoExecution,,,221.07
09:30:14,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.20,3.30,Ask,40.5,-0.0368,0.4547,10097,ARCA,AutoExecution,,,221.07
09:30:14.0060000,TSLA,18-Oct-24,C,300,1,0.01,1,0.00,0.01,Ask,92.0,0.8036,0.0012,51735,PHLX,AutoExecution,,,221.07
09:30:14.0190000,TSLA,18-Oct-24,P,185,1,0.05,5,0.04,0.05,Ask,70.3,0.002,-0.0083,12935,CBOE,AutoExecution,,,221.07
09:30:14.0500000,TSLA,18-Oct-24,C,222.5,1,3.30,330,3.20,3.30,Ask,40.4,-0.0379,0.455,10097,EDGX,AutoExecution,,,221.08
09:30:14.0870000,TSLA,18-Oct-24,P,205,10,0.32,320,0.32,0.34,Bid,46.5,-0.0104,-0.0633,13263,EDGX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.08
09:30:14.2380000,TSLA,18-Oct-24,C,222.5,2,3.20,640,3.20,3.30,Bid,39.4,-0.0627,0.4534,10097,CBOE,AutoExecution,,,221.08
09:30:14.2550000,TSLA,25-Oct-24,C,235,1,4.50,450,4.50,4.65,Bid,60.7,-0.0216,0.3087,5240,EDGX,AutoExecution,,,221.08
09:30:14.3100000,TSLA,18-Oct-24,C,220,11,4.50,4950,4.40,4.50,Ask,40.3,-0.0369,0.5572,25782,PEARL,AutoExecution,,,221.09
09:30:14.3100000,TSLA,18-Oct-24,C,220,7,4.50,3150,4.40,4.50,Ask,40.3,-0.0369,0.5572,25782,BATS,AutoExecution,,,221.09
09:30:14.3100000,TSLA,18-Oct-24,C,220,4,4.50,1800,4.40,4.50,Ask,40.3,-0.0369,0.5572,25782,AMEX,IntermarketSweep,,,221.09
09:30:14.3290000,TSLA,18-Oct-24,C,220,2,4.50,900,4.40,4.50,Ask,40.3,-0.0369,0.5572,25782,MERCURY,AutoExecution,,,221.09
09:30:14.3510000,TSLA,18-Oct-24,P,222.5,1,4.65,465,4.50,4.65,Ask,40.7,-0.029,-0.5456,3802,MERCURY,AutoExecution,,,221.09
09:30:14.3820000,TSLA,18-Oct-24,C,222.5,3,3.30,990,3.20,3.30,Ask,40.4,-0.039,0.4554,10097,AMEX,IntermarketSweep,,,221.09
09:30:14.3820000,TSLA,18-Oct-24,C,222.5,6,3.30,1980,3.20,3.30,Ask,40.4,-0.039,0.4554,10097,AMEX,IntermarketSweep,,,221.09
09:30:14.3830000,TSLA,18-Oct-24,C,222.5,3,3.30,990,3.20,3.30,Ask,40.4,-0.039,0.4554,10097,ARCA,IntermarketSweep,,,221.09
09:30:14.3830000,TSLA,18-Oct-24,C,222.5,7,3.30,2310,3.20,3.30,Ask,40.4,-0.039,0.4554,10097,ARCA,IntermarketSweep,,,221.09
09:30:14.4270000,TSLA,18-Oct-24,C,217.5,9,5.90,5310,5.90,6.05,Bid,39.5,-0.0525,0.6597,11189,BOX,AutoExecution,,,221.09
09:30:14.4550000,TSLA,18-Oct-24,C,227.5,4,1.64,656,1.60,1.67,Mid,41.6,-0.0285,0.2727,9522,NASDAQ_OMX_BX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.09
09:30:14.5070000,TSLA,18-Oct-24,C,220,5,4.40,2200,4.40,4.60,Bid,39.1,-0.0635,0.5585,25782,EDGX,AutoExecution,,,221.09
09:30:14.5070000,TSLA,18-Oct-24,C,220,8,4.40,3520,4.40,4.60,Bid,39.1,-0.0635,0.5585,25782,EDGX,AutoExecution,,,221.09
09:30:14.5080000,TSLA,18-Oct-24,C,220,7,4.40,3080,4.40,4.60,Bid,39.1,-0.0635,0.5585,25782,ARCA,AutoExecution,,,221.09
09:30:14.5200000,TSLA,18-Oct-24,C,220,5,4.40,2200,4.40,4.55,Bid,39.1,-0.0635,0.5585,25782,EDGX,AutoExecution,,,221.09
09:30:14.5680000,TSLA,18-Oct-24,C,305,1,0.01,1,0.00,0.01,Ask,97.6,0.9513,0.0013,11110,CBOE,AutoExecution,,,221.09
09:30:14.5790000,TSLA,17-Jan-25,C,220,1,24.75,2475,24.50,24.75,Ask,51.8,0.0019,0.5773,13563,NONE,AutoExecution,,,221.09
09:30:14.6250000,TSLA,25-Oct-24,P,192.5,1,1.15,115,1.15,1.17,Bid,62.9,0.0052,-0.0941,540,ARCA,AutoExecution,,,221.12
09:30:14.6500000,TSLA,18-Oct-24,C,217.5,1,6.10,610,5.90,6.10,Ask,40.6,-0.0276,0.6622,11189,ISE_GEMINI,AutoExecution,,,221.25
09:30:14.6500000,TSLA,18-Oct-24,P,227.5,1,7.85,785,7.85,8.05,Bid,41.1,-0.0349,-0.7287,3111,MERCURY,AutoExecution,,,221.20
09:30:14.6500000,TSLA,18-Oct-24,P,227.5,1,7.85,785,7.85,8.05,Bid,41.1,-0.0349,-0.7287,3111,CBOE,AutoExecution,,,221.20
